#indeks,segment,pozycja,pokrycie
8588,hRSV/A/England/397/2017,8588,733
8589,hRSV/A/England/397/2017,8589,733
8590,hRSV/A/England/397/2017,8590,730
8591,hRSV/A/England/397/2017,8591,733
8592,hRSV/A/England/397/2017,8592,731
8593,hRSV/A/England/397/2017,8593,744
8594,hRSV/A/England/397/2017,8594,712
8595,hRSV/A/England/397/2017,8595,710
8596,hRSV/A/England/397/2017,8596,734
8597,hRSV/A/England/397/2017,8597,734
8598,hRSV/A/England/397/2017,8598,743
8599,hRSV/A/England/397/2017,8599,747
8600,hRSV/A/England/397/2017,8600,747
8601,hRSV/A/England/397/2017,8601,748
8602,hRSV/A/England/397/2017,8602,746
8603,hRSV/A/England/397/2017,8603,739
8604,hRSV/A/England/397/2017,8604,741
8605,hRSV/A/England/397/2017,8605,738
8606,hRSV/A/England/397/2017,8606,719
8607,hRSV/A/England/397/2017,8607,718
8608,hRSV/A/England/397/2017,8608,711
8609,hRSV/A/England/397/2017,8609,711
8610,hRSV/A/England/397/2017,8610,702
8611,hRSV/A/England/397/2017,8611,707
8612,hRSV/A/England/397/2017,8612,713
8613,hRSV/A/England/397/2017,8613,710
8614,hRSV/A/England/397/2017,8614,706
8615,hRSV/A/England/397/2017,8615,694
8616,hRSV/A/England/397/2017,8616,695
8617,hRSV/A/England/397/2017,8617,695
8618,hRSV/A/England/397/2017,8618,694
8619,hRSV/A/England/397/2017,8619,694
8620,hRSV/A/England/397/2017,8620,577
8621,hRSV/A/England/397/2017,8621,567
8622,hRSV/A/England/397/2017,8622,568
8623,hRSV/A/England/397/2017,8623,567
8624,hRSV/A/England/397/2017,8624,565
8625,hRSV/A/England/397/2017,8625,558
8626,hRSV/A/England/397/2017,8626,551
8627,hRSV/A/England/397/2017,8627,549
8628,hRSV/A/England/397/2017,8628,516
8629,hRSV/A/England/397/2017,8629,515
8630,hRSV/A/England/397/2017,8630,514
8631,hRSV/A/England/397/2017,8631,521
8632,hRSV/A/England/397/2017,8632,522
8633,hRSV/A/England/397/2017,8633,516
8634,hRSV/A/England/397/2017,8634,519
8635,hRSV/A/England/397/2017,8635,518
8636,hRSV/A/England/397/2017,8636,528
8637,hRSV/A/England/397/2017,8637,527
8638,hRSV/A/England/397/2017,8638,496
8639,hRSV/A/England/397/2017,8639,488
8640,hRSV/A/England/397/2017,8640,486
8641,hRSV/A/England/397/2017,8641,487
8642,hRSV/A/England/397/2017,8642,488
8643,hRSV/A/England/397/2017,8643,486
8644,hRSV/A/England/397/2017,8644,485
8645,hRSV/A/England/397/2017,8645,475
8646,hRSV/A/England/397/2017,8646,469
8647,hRSV/A/England/397/2017,8647,467
8648,hRSV/A/England/397/2017,8648,461
8649,hRSV/A/England/397/2017,8649,462
8650,hRSV/A/England/397/2017,8650,462
8651,hRSV/A/England/397/2017,8651,454
8652,hRSV/A/England/397/2017,8652,452
8653,hRSV/A/England/397/2017,8653,439
8654,hRSV/A/England/397/2017,8654,437
8655,hRSV/A/England/397/2017,8655,437
8656,hRSV/A/England/397/2017,8656,438
8657,hRSV/A/England/397/2017,8657,437
8658,hRSV/A/England/397/2017,8658,437
8659,hRSV/A/England/397/2017,8659,434
8660,hRSV/A/England/397/2017,8660,439
8661,hRSV/A/England/397/2017,8661,435
8662,hRSV/A/England/397/2017,8662,440
8663,hRSV/A/England/397/2017,8663,440
8664,hRSV/A/England/397/2017,8664,439
8665,hRSV/A/England/397/2017,8665,441
8666,hRSV/A/England/397/2017,8666,442
8667,hRSV/A/England/397/2017,8667,442
8668,hRSV/A/England/397/2017,8668,437
8669,hRSV/A/England/397/2017,8669,428
8670,hRSV/A/England/397/2017,8670,427
8671,hRSV/A/England/397/2017,8671,435
8672,hRSV/A/England/397/2017,8672,429
8673,hRSV/A/England/397/2017,8673,428
8674,hRSV/A/England/397/2017,8674,426
8675,hRSV/A/England/397/2017,8675,425
8676,hRSV/A/England/397/2017,8676,425
8677,hRSV/A/England/397/2017,8677,432
8678,hRSV/A/England/397/2017,8678,435
8679,hRSV/A/England/397/2017,8679,426
8680,hRSV/A/England/397/2017,8680,424
8681,hRSV/A/England/397/2017,8681,414
8682,hRSV/A/England/397/2017,8682,410
8683,hRSV/A/England/397/2017,8683,407
8684,hRSV/A/England/397/2017,8684,407
8685,hRSV/A/England/397/2017,8685,405
8686,hRSV/A/England/397/2017,8686,404
8687,hRSV/A/England/397/2017,8687,402
8688,hRSV/A/England/397/2017,8688,416
8689,hRSV/A/England/397/2017,8689,421
8690,hRSV/A/England/397/2017,8690,420
8691,hRSV/A/England/397/2017,8691,431
8692,hRSV/A/England/397/2017,8692,439
8693,hRSV/A/England/397/2017,8693,441
8694,hRSV/A/England/397/2017,8694,441
8695,hRSV/A/England/397/2017,8695,445
8696,hRSV/A/England/397/2017,8696,444
8697,hRSV/A/England/397/2017,8697,447
8698,hRSV/A/England/397/2017,8698,456
8699,hRSV/A/England/397/2017,8699,451
8700,hRSV/A/England/397/2017,8700,452
8701,hRSV/A/England/397/2017,8701,452
8702,hRSV/A/England/397/2017,8702,455
8703,hRSV/A/England/397/2017,8703,460
8704,hRSV/A/England/397/2017,8704,460
8705,hRSV/A/England/397/2017,8705,464
8706,hRSV/A/England/397/2017,8706,473
8707,hRSV/A/England/397/2017,8707,467
8708,hRSV/A/England/397/2017,8708,467
8709,hRSV/A/England/397/2017,8709,481
8710,hRSV/A/England/397/2017,8710,484
8711,hRSV/A/England/397/2017,8711,480
8712,hRSV/A/England/397/2017,8712,481
8713,hRSV/A/England/397/2017,8713,472
8714,hRSV/A/England/397/2017,8714,464
8715,hRSV/A/England/397/2017,8715,463
8716,hRSV/A/England/397/2017,8716,463
8717,hRSV/A/England/397/2017,8717,462
8718,hRSV/A/England/397/2017,8718,458
8719,hRSV/A/England/397/2017,8719,460
8720,hRSV/A/England/397/2017,8720,468
8721,hRSV/A/England/397/2017,8721,461
8722,hRSV/A/England/397/2017,8722,461
8723,hRSV/A/England/397/2017,8723,494
8724,hRSV/A/England/397/2017,8724,494
8725,hRSV/A/England/397/2017,8725,591
8726,hRSV/A/England/397/2017,8726,589
8727,hRSV/A/England/397/2017,8727,595
8728,hRSV/A/England/397/2017,8728,596
8729,hRSV/A/England/397/2017,8729,589
8730,hRSV/A/England/397/2017,8730,599
8731,hRSV/A/England/397/2017,8731,596
8732,hRSV/A/England/397/2017,8732,578
8733,hRSV/A/England/397/2017,8733,574
8734,hRSV/A/England/397/2017,8734,545
8735,hRSV/A/England/397/2017,8735,545
8736,hRSV/A/England/397/2017,8736,544
8737,hRSV/A/England/397/2017,8737,543
8738,hRSV/A/England/397/2017,8738,542
8739,hRSV/A/England/397/2017,8739,540
8740,hRSV/A/England/397/2017,8740,540
8741,hRSV/A/England/397/2017,8741,536
8742,hRSV/A/England/397/2017,8742,536
8743,hRSV/A/England/397/2017,8743,536
8744,hRSV/A/England/397/2017,8744,498
8745,hRSV/A/England/397/2017,8745,498
8746,hRSV/A/England/397/2017,8746,487
8747,hRSV/A/England/397/2017,8747,483
8748,hRSV/A/England/397/2017,8748,483
8749,hRSV/A/England/397/2017,8749,482
8750,hRSV/A/England/397/2017,8750,482
8751,hRSV/A/England/397/2017,8751,473
8752,hRSV/A/England/397/2017,8752,467
8753,hRSV/A/England/397/2017,8753,462
8754,hRSV/A/England/397/2017,8754,458
8755,hRSV/A/England/397/2017,8755,457
8756,hRSV/A/England/397/2017,8756,457
8757,hRSV/A/England/397/2017,8757,457
8758,hRSV/A/England/397/2017,8758,455
8759,hRSV/A/England/397/2017,8759,445
8760,hRSV/A/England/397/2017,8760,442
8761,hRSV/A/England/397/2017,8761,442
8762,hRSV/A/England/397/2017,8762,434
8763,hRSV/A/England/397/2017,8763,433
8764,hRSV/A/England/397/2017,8764,433
8765,hRSV/A/England/397/2017,8765,951
8766,hRSV/A/England/397/2017,8766,965
8767,hRSV/A/England/397/2017,8767,962
8768,hRSV/A/England/397/2017,8768,964
8769,hRSV/A/England/397/2017,8769,965
8770,hRSV/A/England/397/2017,8770,978
8771,hRSV/A/England/397/2017,8771,986
8772,hRSV/A/England/397/2017,8772,985
8773,hRSV/A/England/397/2017,8773,992
8774,hRSV/A/England/397/2017,8774,989
8775,hRSV/A/England/397/2017,8775,988
8776,hRSV/A/England/397/2017,8776,996
8777,hRSV/A/England/397/2017,8777,995
8778,hRSV/A/England/397/2017,8778,994
8779,hRSV/A/England/397/2017,8779,990
8780,hRSV/A/England/397/2017,8780,991
8781,hRSV/A/England/397/2017,8781,1001
8782,hRSV/A/England/397/2017,8782,994
8783,hRSV/A/England/397/2017,8783,998
8784,hRSV/A/England/397/2017,8784,1001
8785,hRSV/A/England/397/2017,8785,1000
8786,hRSV/A/England/397/2017,8786,997
8787,hRSV/A/England/397/2017,8787,997
8788,hRSV/A/England/397/2017,8788,1000
8789,hRSV/A/England/397/2017,8789,999
8790,hRSV/A/England/397/2017,8790,996
8791,hRSV/A/England/397/2017,8791,996
8792,hRSV/A/England/397/2017,8792,992
8793,hRSV/A/England/397/2017,8793,988
8794,hRSV/A/England/397/2017,8794,986
8795,hRSV/A/England/397/2017,8795,994
8796,hRSV/A/England/397/2017,8796,994
8797,hRSV/A/England/397/2017,8797,995
8798,hRSV/A/England/397/2017,8798,993
8799,hRSV/A/England/397/2017,8799,995
8800,hRSV/A/England/397/2017,8800,996
8801,hRSV/A/England/397/2017,8801,1014
8802,hRSV/A/England/397/2017,8802,1016
8803,hRSV/A/England/397/2017,8803,1014
8804,hRSV/A/England/397/2017,8804,1013
8805,hRSV/A/England/397/2017,8805,1014
8806,hRSV/A/England/397/2017,8806,1017
8807,hRSV/A/England/397/2017,8807,1017
8808,hRSV/A/England/397/2017,8808,1029
8809,hRSV/A/England/397/2017,8809,1032
8810,hRSV/A/England/397/2017,8810,1040
8811,hRSV/A/England/397/2017,8811,1040
8812,hRSV/A/England/397/2017,8812,1049
8813,hRSV/A/England/397/2017,8813,1060
8814,hRSV/A/England/397/2017,8814,1057
8815,hRSV/A/England/397/2017,8815,1057
8816,hRSV/A/England/397/2017,8816,1066
8817,hRSV/A/England/397/2017,8817,1054
8818,hRSV/A/England/397/2017,8818,1061
8819,hRSV/A/England/397/2017,8819,1041
8820,hRSV/A/England/397/2017,8820,1039
8821,hRSV/A/England/397/2017,8821,1039
8822,hRSV/A/England/397/2017,8822,1034
8823,hRSV/A/England/397/2017,8823,1034
8824,hRSV/A/England/397/2017,8824,1033
8825,hRSV/A/England/397/2017,8825,1005
8826,hRSV/A/England/397/2017,8826,991
8827,hRSV/A/England/397/2017,8827,1008
8828,hRSV/A/England/397/2017,8828,1009
8829,hRSV/A/England/397/2017,8829,1024
8830,hRSV/A/England/397/2017,8830,1024
8831,hRSV/A/England/397/2017,8831,1020
8832,hRSV/A/England/397/2017,8832,537
8833,hRSV/A/England/397/2017,8833,539
8834,hRSV/A/England/397/2017,8834,539
8835,hRSV/A/England/397/2017,8835,539
8836,hRSV/A/England/397/2017,8836,539
8837,hRSV/A/England/397/2017,8837,543
8838,hRSV/A/England/397/2017,8838,544
8839,hRSV/A/England/397/2017,8839,551
8840,hRSV/A/England/397/2017,8840,551
8841,hRSV/A/England/397/2017,8841,556
8842,hRSV/A/England/397/2017,8842,560
8843,hRSV/A/England/397/2017,8843,570
8844,hRSV/A/England/397/2017,8844,570
8845,hRSV/A/England/397/2017,8845,585
8846,hRSV/A/England/397/2017,8846,585
8847,hRSV/A/England/397/2017,8847,604
8848,hRSV/A/England/397/2017,8848,604
8849,hRSV/A/England/397/2017,8849,604
8850,hRSV/A/England/397/2017,8850,607
8851,hRSV/A/England/397/2017,8851,608
8852,hRSV/A/England/397/2017,8852,617
8853,hRSV/A/England/397/2017,8853,617
8854,hRSV/A/England/397/2017,8854,617
8855,hRSV/A/England/397/2017,8855,620
8856,hRSV/A/England/397/2017,8856,626
8857,hRSV/A/England/397/2017,8857,631
8858,hRSV/A/England/397/2017,8858,634
8859,hRSV/A/England/397/2017,8859,634
8860,hRSV/A/England/397/2017,8860,635
8861,hRSV/A/England/397/2017,8861,635
8862,hRSV/A/England/397/2017,8862,635
8863,hRSV/A/England/397/2017,8863,636
8864,hRSV/A/England/397/2017,8864,647
8865,hRSV/A/England/397/2017,8865,661
8866,hRSV/A/England/397/2017,8866,661
8867,hRSV/A/England/397/2017,8867,670
8868,hRSV/A/England/397/2017,8868,670
8869,hRSV/A/England/397/2017,8869,674
8870,hRSV/A/England/397/2017,8870,675
8871,hRSV/A/England/397/2017,8871,675
8872,hRSV/A/England/397/2017,8872,675
8873,hRSV/A/England/397/2017,8873,672
8874,hRSV/A/England/397/2017,8874,664
8875,hRSV/A/England/397/2017,8875,682
8876,hRSV/A/England/397/2017,8876,678
8877,hRSV/A/England/397/2017,8877,683
8878,hRSV/A/England/397/2017,8878,689
8879,hRSV/A/England/397/2017,8879,688
8880,hRSV/A/England/397/2017,8880,697
8881,hRSV/A/England/397/2017,8881,697
8882,hRSV/A/England/397/2017,8882,695
8883,hRSV/A/England/397/2017,8883,658
8884,hRSV/A/England/397/2017,8884,654
8885,hRSV/A/England/397/2017,8885,640
8886,hRSV/A/England/397/2017,8886,643
8887,hRSV/A/England/397/2017,8887,636
8888,hRSV/A/England/397/2017,8888,634
8889,hRSV/A/England/397/2017,8889,626
8890,hRSV/A/England/397/2017,8890,610
8891,hRSV/A/England/397/2017,8891,581
8892,hRSV/A/England/397/2017,8892,569
8893,hRSV/A/England/397/2017,8893,569
8894,hRSV/A/England/397/2017,8894,566
8895,hRSV/A/England/397/2017,8895,582
8896,hRSV/A/England/397/2017,8896,583
8897,hRSV/A/England/397/2017,8897,571
8898,hRSV/A/England/397/2017,8898,567
8899,hRSV/A/England/397/2017,8899,567
8900,hRSV/A/England/397/2017,8900,572
8901,hRSV/A/England/397/2017,8901,564
8902,hRSV/A/England/397/2017,8902,584
8903,hRSV/A/England/397/2017,8903,586
8904,hRSV/A/England/397/2017,8904,573
8905,hRSV/A/England/397/2017,8905,597
8906,hRSV/A/England/397/2017,8906,598
8907,hRSV/A/England/397/2017,8907,601
8908,hRSV/A/England/397/2017,8908,601
8909,hRSV/A/England/397/2017,8909,588
8910,hRSV/A/England/397/2017,8910,593
8911,hRSV/A/England/397/2017,8911,593
8912,hRSV/A/England/397/2017,8912,600
8913,hRSV/A/England/397/2017,8913,603
8914,hRSV/A/England/397/2017,8914,574
8915,hRSV/A/England/397/2017,8915,583
8916,hRSV/A/England/397/2017,8916,577
8917,hRSV/A/England/397/2017,8917,577
8918,hRSV/A/England/397/2017,8918,569
8919,hRSV/A/England/397/2017,8919,553
8920,hRSV/A/England/397/2017,8920,556
8921,hRSV/A/England/397/2017,8921,551
8922,hRSV/A/England/397/2017,8922,553
8923,hRSV/A/England/397/2017,8923,548
8924,hRSV/A/England/397/2017,8924,538
8925,hRSV/A/England/397/2017,8925,534
8926,hRSV/A/England/397/2017,8926,538
8927,hRSV/A/England/397/2017,8927,536
8928,hRSV/A/England/397/2017,8928,525
8929,hRSV/A/England/397/2017,8929,523
8930,hRSV/A/England/397/2017,8930,526
8931,hRSV/A/England/397/2017,8931,529
8932,hRSV/A/England/397/2017,8932,528
8933,hRSV/A/England/397/2017,8933,528
8934,hRSV/A/England/397/2017,8934,534
8935,hRSV/A/England/397/2017,8935,539
8936,hRSV/A/England/397/2017,8936,538
8937,hRSV/A/England/397/2017,8937,538
8938,hRSV/A/England/397/2017,8938,538
8939,hRSV/A/England/397/2017,8939,539
8940,hRSV/A/England/397/2017,8940,540
8941,hRSV/A/England/397/2017,8941,540
8942,hRSV/A/England/397/2017,8942,536
8943,hRSV/A/England/397/2017,8943,537
8944,hRSV/A/England/397/2017,8944,550
8945,hRSV/A/England/397/2017,8945,558
8946,hRSV/A/England/397/2017,8946,562
8947,hRSV/A/England/397/2017,8947,561
8948,hRSV/A/England/397/2017,8948,561
8949,hRSV/A/England/397/2017,8949,564
8950,hRSV/A/England/397/2017,8950,562
8951,hRSV/A/England/397/2017,8951,571
8952,hRSV/A/England/397/2017,8952,578
8953,hRSV/A/England/397/2017,8953,577
8954,hRSV/A/England/397/2017,8954,575
8955,hRSV/A/England/397/2017,8955,574
8956,hRSV/A/England/397/2017,8956,582
8957,hRSV/A/England/397/2017,8957,587
8958,hRSV/A/England/397/2017,8958,574
8959,hRSV/A/England/397/2017,8959,574
8960,hRSV/A/England/397/2017,8960,562
8961,hRSV/A/England/397/2017,8961,560
8962,hRSV/A/England/397/2017,8962,561
8963,hRSV/A/England/397/2017,8963,559
8964,hRSV/A/England/397/2017,8964,549
8965,hRSV/A/England/397/2017,8965,546
8966,hRSV/A/England/397/2017,8966,545
8967,hRSV/A/England/397/2017,8967,585
8968,hRSV/A/England/397/2017,8968,612
8969,hRSV/A/England/397/2017,8969,612
8970,hRSV/A/England/397/2017,8970,616
8971,hRSV/A/England/397/2017,8971,617
8972,hRSV/A/England/397/2017,8972,620
8973,hRSV/A/England/397/2017,8973,620
8974,hRSV/A/England/397/2017,8974,622
8975,hRSV/A/England/397/2017,8975,613
8976,hRSV/A/England/397/2017,8976,590
8977,hRSV/A/England/397/2017,8977,602
8978,hRSV/A/England/397/2017,8978,601
8979,hRSV/A/England/397/2017,8979,602
8980,hRSV/A/England/397/2017,8980,607
8981,hRSV/A/England/397/2017,8981,606
8982,hRSV/A/England/397/2017,8982,619
8983,hRSV/A/England/397/2017,8983,655
8984,hRSV/A/England/397/2017,8984,655
8985,hRSV/A/England/397/2017,8985,658
8986,hRSV/A/England/397/2017,8986,693
8987,hRSV/A/England/397/2017,8987,693
8988,hRSV/A/England/397/2017,8988,709
8989,hRSV/A/England/397/2017,8989,711
8990,hRSV/A/England/397/2017,8990,710
8991,hRSV/A/England/397/2017,8991,723
8992,hRSV/A/England/397/2017,8992,725
8993,hRSV/A/England/397/2017,8993,709
8994,hRSV/A/England/397/2017,8994,709
8995,hRSV/A/England/397/2017,8995,682
8996,hRSV/A/England/397/2017,8996,690
8997,hRSV/A/England/397/2017,8997,704
8998,hRSV/A/England/397/2017,8998,692
8999,hRSV/A/England/397/2017,8999,691
9000,hRSV/A/England/397/2017,9000,670
9001,hRSV/A/England/397/2017,9001,670
9002,hRSV/A/England/397/2017,9002,672
9003,hRSV/A/England/397/2017,9003,680
9004,hRSV/A/England/397/2017,9004,688
9005,hRSV/A/England/397/2017,9005,680
9006,hRSV/A/England/397/2017,9006,687
9007,hRSV/A/England/397/2017,9007,694
9008,hRSV/A/England/397/2017,9008,693
9009,hRSV/A/England/397/2017,9009,693
9010,hRSV/A/England/397/2017,9010,696
9011,hRSV/A/England/397/2017,9011,710
9012,hRSV/A/England/397/2017,9012,713
9013,hRSV/A/England/397/2017,9013,692
9014,hRSV/A/England/397/2017,9014,692
9015,hRSV/A/England/397/2017,9015,677
9016,hRSV/A/England/397/2017,9016,681
9017,hRSV/A/England/397/2017,9017,681
9018,hRSV/A/England/397/2017,9018,682
9019,hRSV/A/England/397/2017,9019,676
9020,hRSV/A/England/397/2017,9020,660
9021,hRSV/A/England/397/2017,9021,676
9022,hRSV/A/England/397/2017,9022,677
9023,hRSV/A/England/397/2017,9023,677
9024,hRSV/A/England/397/2017,9024,677
9025,hRSV/A/England/397/2017,9025,677
9026,hRSV/A/England/397/2017,9026,677
9027,hRSV/A/England/397/2017,9027,677
9028,hRSV/A/England/397/2017,9028,670
9029,hRSV/A/England/397/2017,9029,672
9030,hRSV/A/England/397/2017,9030,664
9031,hRSV/A/England/397/2017,9031,662
9032,hRSV/A/England/397/2017,9032,662
9033,hRSV/A/England/397/2017,9033,661
9034,hRSV/A/England/397/2017,9034,654
9035,hRSV/A/England/397/2017,9035,654
9036,hRSV/A/England/397/2017,9036,654
9037,hRSV/A/England/397/2017,9037,653
9038,hRSV/A/England/397/2017,9038,646
9039,hRSV/A/England/397/2017,9039,645
9040,hRSV/A/England/397/2017,9040,641
9041,hRSV/A/England/397/2017,9041,649
9042,hRSV/A/England/397/2017,9042,640
9043,hRSV/A/England/397/2017,9043,640
9044,hRSV/A/England/397/2017,9044,634
9045,hRSV/A/England/397/2017,9045,634
9046,hRSV/A/England/397/2017,9046,632
9047,hRSV/A/England/397/2017,9047,632
9048,hRSV/A/England/397/2017,9048,629
9049,hRSV/A/England/397/2017,9049,620
9050,hRSV/A/England/397/2017,9050,588
9051,hRSV/A/England/397/2017,9051,588
9052,hRSV/A/England/397/2017,9052,588
9053,hRSV/A/England/397/2017,9053,583
9054,hRSV/A/England/397/2017,9054,582
9055,hRSV/A/England/397/2017,9055,578
9056,hRSV/A/England/397/2017,9056,578
9057,hRSV/A/England/397/2017,9057,577
9058,hRSV/A/England/397/2017,9058,567
9059,hRSV/A/England/397/2017,9059,567
9060,hRSV/A/England/397/2017,9060,559
9061,hRSV/A/England/397/2017,9061,554
9062,hRSV/A/England/397/2017,9062,554
9063,hRSV/A/England/397/2017,9063,549
9064,hRSV/A/England/397/2017,9064,549
9065,hRSV/A/England/397/2017,9065,549
9066,hRSV/A/England/397/2017,9066,549
9067,hRSV/A/England/397/2017,9067,549
9068,hRSV/A/England/397/2017,9068,546
9069,hRSV/A/England/397/2017,9069,546
9070,hRSV/A/England/397/2017,9070,546
9071,hRSV/A/England/397/2017,9071,546
9072,hRSV/A/England/397/2017,9072,546
9073,hRSV/A/England/397/2017,9073,544
9074,hRSV/A/England/397/2017,9074,865
9075,hRSV/A/England/397/2017,9075,865
9076,hRSV/A/England/397/2017,9076,871
9077,hRSV/A/England/397/2017,9077,875
9078,hRSV/A/England/397/2017,9078,899
9079,hRSV/A/England/397/2017,9079,896
9080,hRSV/A/England/397/2017,9080,894
9081,hRSV/A/England/397/2017,9081,919
9082,hRSV/A/England/397/2017,9082,946
9083,hRSV/A/England/397/2017,9083,1018
9084,hRSV/A/England/397/2017,9084,1051
9085,hRSV/A/England/397/2017,9085,1053
9086,hRSV/A/England/397/2017,9086,1080
9087,hRSV/A/England/397/2017,9087,1071
9088,hRSV/A/England/397/2017,9088,1148
9089,hRSV/A/England/397/2017,9089,1152
9090,hRSV/A/England/397/2017,9090,1152
9091,hRSV/A/England/397/2017,9091,1158
9092,hRSV/A/England/397/2017,9092,1141
9093,hRSV/A/England/397/2017,9093,1145
9094,hRSV/A/England/397/2017,9094,1147
9095,hRSV/A/England/397/2017,9095,1137
9096,hRSV/A/England/397/2017,9096,1205
9097,hRSV/A/England/397/2017,9097,1190
9098,hRSV/A/England/397/2017,9098,1191
9099,hRSV/A/England/397/2017,9099,1215
9100,hRSV/A/England/397/2017,9100,1204
9101,hRSV/A/England/397/2017,9101,1206
9102,hRSV/A/England/397/2017,9102,1206
9103,hRSV/A/England/397/2017,9103,1206
9104,hRSV/A/England/397/2017,9104,1204
9105,hRSV/A/England/397/2017,9105,1254
9106,hRSV/A/England/397/2017,9106,1268
9107,hRSV/A/England/397/2017,9107,1275
9108,hRSV/A/England/397/2017,9108,1277
9109,hRSV/A/England/397/2017,9109,1273
9110,hRSV/A/England/397/2017,9110,1276
9111,hRSV/A/England/397/2017,9111,1278
9112,hRSV/A/England/397/2017,9112,1279
9113,hRSV/A/England/397/2017,9113,1279
9114,hRSV/A/England/397/2017,9114,1214
9115,hRSV/A/England/397/2017,9115,1208
9116,hRSV/A/England/397/2017,9116,1202
9117,hRSV/A/England/397/2017,9117,1202
9118,hRSV/A/England/397/2017,9118,1201
9119,hRSV/A/England/397/2017,9119,1185
9120,hRSV/A/England/397/2017,9120,1198
9121,hRSV/A/England/397/2017,9121,939
9122,hRSV/A/England/397/2017,9122,944
9123,hRSV/A/England/397/2017,9123,947
9124,hRSV/A/England/397/2017,9124,947
9125,hRSV/A/England/397/2017,9125,952
9126,hRSV/A/England/397/2017,9126,954
9127,hRSV/A/England/397/2017,9127,964
9128,hRSV/A/England/397/2017,9128,971
9129,hRSV/A/England/397/2017,9129,972
9130,hRSV/A/England/397/2017,9130,975
9131,hRSV/A/England/397/2017,9131,979
9132,hRSV/A/England/397/2017,9132,994
9133,hRSV/A/England/397/2017,9133,994
9134,hRSV/A/England/397/2017,9134,1007
9135,hRSV/A/England/397/2017,9135,1007
9136,hRSV/A/England/397/2017,9136,1012
9137,hRSV/A/England/397/2017,9137,1013
9138,hRSV/A/England/397/2017,9138,1016
9139,hRSV/A/England/397/2017,9139,1078
